"Country","Year","Daily_Cigarettes","Total_Smokers","Total_Female_Smokers","Total_Male_Smokers","Population","Continent","Rank","GDP","Deaths"
"Barbados",2002,30.9,13491,2093,11398,273423,"North America",138,11361.5167707179,37.56349
"Barbados",2003,30.799999,13524,2099,11426,274331,"North America",138,11699.3704685216,38.830322
"Barbados",2004,30.4,13543,2107,11436,275283,"North America",137,12512.5779652212,38.92811
"Barbados",2005,30,13551,2116,11435,276320,"North America",137,13822.7417486972,37.386433
"Barbados",2006,29.5,13560,2127,11434,277475,"North America",138,15199.5675286062,37.09879
"Barbados",2007,28.799999,13576,2138,11438,278701,"North America",138,16770.6610309974,36.346268
"Barbados",2008,28.1,13616,2151,11466,279946,"North America",137,17092.5821408414,35.194115
"Barbados",2009,27.700001,13687,2168,11519,281107,"North America",137,15885.410181888,32.92734
"Barbados",2010,27.299999,13748,2186,11562,282131,"North America",137,16056.3709766031,32.38005
"Barbados",2011,26.799999,13802,2204,11597,282987,"North America",137,16458.3532105715,31.865356
"Barbados",2012,26.299999,13827,2212,11615,283698,"North America",136,16249.6739490585,31.369656
"Belarus",1990,16.1,2347529,418609,1928920,10189348,"Europe",26,2124.76794393518,158.97295
"Belarus",1994,16.6,2406203,421891,1984313,10226955,"Europe",20,1739.81405022316,187.35043
"Belarus",1995,16.6,2397560,419610,1977951,10193831,"Europe",20,1323.27308763724,193.8084
"Belarus",1996,16.5,2396350,415754,1980596,10159569,"Europe",20,1452.5071047646,191.19926
"Belarus",1997,16.799999,2377781,412425,1965356,10117433,"Europe",19,1394.50848390557,192.13118
"Belarus",1998,17.200001,2358410,410654,1947756,10071963,"Europe",21,1515.53074263849,194.41078
"Belarus",1999,17.700001,2338979,409812,1929167,10026738,"Europe",20,1212.04597845077,196.99236
"Belarus",2000,18.299999,2320364,410431,1909933,9979610,"Europe",18,1276.49398462377,184.18102
"Belarus",2001,19.299999,2271072,412540,1858532,9928549,"Europe",19,1244.37318523431,192.30493
"Belarus",2002,20.4,2214387,415898,1798489,9865548,"Europe",19,1479.31458271677,199.65733
"Belarus",2003,21.6,2158715,420240,1738475,9796749,"Europe",20,1819.76605926177,192.1005
"Belarus",2004,22.799999,2113621,425239,1688382,9730146,"Europe",22,2378.62328600741,186.32802
"Belarus",2005,24.1,2078616,430097,1648519,9663915,"Europe",25,3125.81053502853,189.25705
"Belarus",2006,25.299999,2053342,434391,1618951,9604924,"Europe",22,3847.43412382153,179.81334
"Belarus",2007,26.5,2039936,437685,1602252,9560953,"Europe",20,4735.65760793999,166.86913
"Belarus",2008,27.5,2041056,440582,1600473,9527985,"Europe",20,6377.36973201232,165.75938
"Belarus",2009,28.4,2046281,441437,1604844,9504583,"Europe",20,5352.5839116007,163.95697
"Belarus",2010,29.1,2062684,441828,1620856,9483836,"Europe",17,6033.6862392722,165.5386
"Belarus",2011,29.200001,2117626,443628,1673998,9461643,"Europe",16,6527.17386871642,166.01135
"Belarus",2012,29.299999,2174988,446618,1728370,9446836,"Europe",12,6953.13251493684,144.55997
"Belgium",1990,21.1,2506725,1036336,1470389,9967379,"Europe",12,20600.3752789827,153.21599
"Belgium",1991,20.6,2512019,1044018,1468001,10004486,"Europe",12,21041.6606519648,150.13777
"Belgium",1992,20,2531070,1061179,1469891,10045158,"Europe",12,23372.619171015,148.17613
"Belgium",1993,19.4,2557634,1082074,1475560,10084475,"Europe",12,22283.9360213551,147.04872
"Belgium",1994,18.9,2578992,1100861,1478131,10115603,"Europe",11,24208.5547931447,143.74864
"Belgium",1995,18.5,2572843,1098910,1473933,10136811,"Europe",11,28413.8264387368,141.99925
"Belgium",1996,18.299999,2557226,1090132,1467094,10156637,"Europe",10,27489.5551770488,138.68425
"Belgium",1997,18.200001,2512106,1067775,1444331,10181245,"Europe",12,24820.9380503896,135.9027
"Belgium",1998,18.1,2457552,1042387,1415165,10203008,"Europe",16,25338.4432934904,133.62318
"Belgium",1999,18.1,2392982,1014419,1378563,10226419,"Europe",18,25244.2750474813,130.85164
"Belgium",2000,18.299999,2301099,982473,1318626,10251250,"Europe",21,23041.5347290428,126.94215
"Belgium",2001,18.5,2228574,959343,1269231,10286570,"Europe",23,22995.1575247288,122.81825
"Belgium",2002,18.200001,2205239,958132,1247107,10332785,"Europe",23,24887.5613341833,120.55719
"Belgium",2003,18.1,2176689,954290,1222399,10376133,"Europe",24,30587.6684093796,116.92384
"Belgium",2004,17.799999,2161006,956879,1204126,10421137,"Europe",28,35364.3753314368,111.78485
"Belgium",2005,17.299999,2172518,972486,1200032,10478617,"Europe",29,36795.9768819639,108.46622
"Belgium",2006,16.700001,2203645,994318,1209327,10547958,"Europe",28,38672.7059429767,103.77316
"Belgium",2007,16.1,2242630,1019035,1223595,10625700,"Europe",26,44262.8960009954,101.27059
"Belgium",2008,15.5,2285456,1044887,1240569,10709973,"Europe",21,48106.892915788,98.70659
"Belgium",2009,15.1,2331401,1071142,1260260,10796493,"Europe",19,44583.5448070814,97.954605
"Belgium",2010,14.7,2349914,1081645,1268269,10895586,"Europe",20,44141.8781415734,96.243546
"Belgium",2011,14.5,2362174,1087725,1274448,11038264,"Europe",23,47348.5250202016,94.494156
"Belgium",2012,14.3,2371022,1091015,1280008,11106932,"Europe",25,44673.1158755901,93.73795
"Belize",1990,39.700001,10530,922,9608,187554,"North America",131,2197.16159341937,61.735874
"Belize",1991,38.700001,10693,940,9753,191136,"North America",133,2326.72416499247,58.906258
"Belize",1992,37.700001,10851,962,9889,194324,"North America",132,2668.53142174924,58.771816
"Belize",1993,36.799999,11016,986,10030,197625,"North America",134,2834.68842504744,58.8972
"Belize",1994,36,11224,1013,10211,201679,"North America",134,2882.15208326102,59.993496
"Belize",1995,35.299999,11488,1046,10442,206962,"North America",136,2997.76045844165,61.594967
"Belize",1996,34.599998,11815,1082,10732,213660,"North America",137,3003.18262660301,64.91809
"Belize",1997,34.400002,12093,1106,10987,221575,"North America",137,2954.22723682726,70.50501
"Belize",1998,34.099998,12419,1132,11286,230248,"North America",136,2993.0335985546,75.621185
"Belize",1999,33.900002,12761,1158,11603,238979,"North America",136,3066.09513806652,79.81371
"Belize",2000,33.700001,13092,1181,11911,247310,"North America",135,3364.49173102584,79.370346
"Belize",2001,33.599998,13404,1203,12201,255068,"North America",135,3404.42058588298,70.22565
"Belize",2002,33.5,13720,1224,12496,262387,"North America",135,3526.08151318472,63.85404
"Belize",2003,33.400002,14032,1246,12786,269428,"North America",135,3650.60647000312,61.018963
"Belize",2004,33.700001,14215,1254,12961,276516,"North America",135,3802.2631601788,59.92412
"Belize",2005,34,14455,1271,13184,283798,"North America",136,3885.03407353117,57.72105
"Belize",2006,33.799999,14897,1313,13584,291338,"North America",133,4155.32388497209,56.682114
"Belize",2007,33.599998,15404,1363,14041,299031,"North America",133,4252.39540382101,54.662727
"Belize",2008,33.299999,15997,1422,14575,306822,"North America",133,4404.30819823872,52.083633
"Belize",2009,33,16649,1487,15162,314655,"North America",132,4186.51999809315,51.802704
"Belize",2010,32.700001,17344,1558,15786,322465,"North America",131,4270.78008466035,51.58562
"Belize",2011,32.400002,18079,1634,16445,330236,"North America",130,4423.4968423614,50.23672
"Belize",2012,32.099998,18827,1714,17114,338001,"North America",129,4505.60059312987,49.05648
"Benin",1990,10.7,234282,45433,188849,4978489,"Africa",146,393.68676796568,78.66151
"Benin",1991,10.4,242770,47061,195709,5149496,"Africa",146,385.753840745475,77.38466
"Benin",1992,10.1,252593,48866,203727,5331805,"Africa",145,317.962736015867,75.558624
"Benin",1993,9.6999998,263179,50783,212396,5521761,"Africa",145,411.926179723246,73.79513
"Benin",1994,9.3999996,273986,52826,221160,5714215,"Africa",144,279.666749038025,72.659706
"Benin",1995,9.1000004,283862,54867,228995,5905552,"Africa",145,367.387714295597,71.33581
"Benin",1996,8.6999998,292713,56829,235884,6094272,"Africa",145,387.432098183474,70.248405
"Benin",1997,8.3000002,297028,55276,241752,6281644,"Africa",145,361.099982369469,68.127525
"Benin",1998,8,302132,54429,247703,6470275,"Africa",145,379.441767515178,66.45479
"Benin",1999,7.5,308534,54080,254454,6664102,"Africa",144,551.821429431177,64.77106
"Benin",2000,7.1999998,316350,54083,262267,6865946,"Africa",143,512.673901962619,63.889725
"Benin",2001,6.8000002,324991,54234,270757,7076728,"Africa",142,518.067474134696,62.233162
"Benin",2002,6.4000001,332038,51970,280068,7295400,"Africa",142,574.929798155789,61.22898
"Benin",2003,6.1999998,340079,49871,290207,7520556,"Africa",143,711.284954771847,59.587265
"Benin",2004,6,348574,47859,300715,7750003,"Africa",143,798.744304503809,57.97536
"Benin",2005,5.8000002,357650,46016,311634,7982223,"Africa",143,822.785143124704,56.440117
"Benin",2006,5.6999998,367196,44422,322774,8216893,"Africa",142,856.054916559873,55.60927
"Benin",2007,5.5,376316,42351,333965,8454790,"Africa",141,966.203618310158,54.339905
"Benin",2008,5.4000001,386204,40819,345385,8696915,"Africa",141,1125.42613398072,54.148514
"Benin",2009,5.1999998,398555,41639,356916,8944713,"Africa",140,1088.75790573459,53.924774
"Benin",2010,5.0999999,411762,42636,369126,9199254,"Africa",140,1036.53451502404,53.578564
"Benin",2011,4.9000001,425477,43945,381532,9460829,"Africa",140,1130.27325128015,53.135483
"Benin",2012,4.8000002,439181,45526,393655,9729254,"Africa",139,1145.14010479477,52.289112
"Bhutan",1990,38.700001,33680,5428,28251,530801,"Asia",119,541.93225710575,96.17145
"Bhutan",1991,38.400002,33294,5389,27905,534637,"Asia",125,449.501242155823,95.40354
"Bhutan",1992,38.099998,32533,5291,27242,534525,"Asia",127,449.400428209885,94.335175
"Bhutan",1993,37.599998,31590,5172,26418,532590,"Asia",128,424.337841824734,93.24722
"Bhutan",1994,37.299999,30844,5105,25739,531905,"Asia",131,486.901980061879,91.97399
"Bhutan",1995,36.799999,30466,5112,25354,534629,"Asia",132,543.301618711449,90.75255
"Bhutan",1996,36.400002,30538,5209,25329,541471,"Asia",134,560.391078973139,88.20285
"Bhutan",1997,35.900002,31034,5383,25650,551713,"Asia",132,638.485866574715,87.55661
"Bhutan",1998,35.5,31917,5609,26308,564378,"Asia",132,643.988226336077,86.75143
"Bhutan",1999,34.799999,33189,5863,27326,577886,"Asia",132,690.912743468583,84.70043
"Bhutan",2000,33.900002,34820,6114,28707,591014,"Asia",130,718.196336969414,84.87704
"Bhutan",2001,32.799999,36800,6341,30459,603643,"Asia",126,764.432808246182,83.51356
"Bhutan",2002,31.5,39086,6556,32530,616025,"Asia",122,845.500672103578,82.15252
"Bhutan",2003,30.200001,41592,6787,34806,627840,"Asia",118,962.095371307745,81.57045
"Bhutan",2004,29.1,44095,7013,37082,638809,"Asia",115,1068.43181141275,80.336945
"Bhutan",2005,28.1,46464,7275,39189,648744,"Asia",114,1228.43235572338,79.331215
"Bhutan",2006,27.299999,48600,7552,41048,657404,"Asia",112,1330.97744400874,78.15976
"Bhutan",2007,26.4,50545,7833,42712,664873,"Asia",111,1757.19049597895,77.21608
"Bhutan",2008,25.6,52339,8108,44230,671611,"Asia",109,1828.1546768491,76.21949
"Bhutan",2009,24.9,54024,8377,45648,678329,"Asia",108,1819.19730959964,75.49222
"Bhutan",2010,24.200001,55597,8632,46965,685502,"Asia",107,2258.18643535953,74.28159
"Bhutan",2011,23.6,57122,8884,48237,693297,"Asia",106,2563.261223801,73.1428
"Bhutan",2012,23,58540,9112,49428,701582,"Asia",106,2538.94951919964,71.926155
"Bolivia",1990,2.5,1351482,459780,891701,6864839,"South America",44,709.059982354587,98.524254
"Bolivia",1991,2.5,1392495,475509,916986,7011456,"South America",43,762.077707050846,93.80011
"Bolivia",1992,2.4000001,1435769,492259,943511,7160917,"South America",42,788.152320018064,88.96432
"Bolivia",1993,2.3,1481886,510370,971516,7312857,"South America",41,784.190988682633,84.93181
"Bolivia",1994,2.3,1530580,529400,1001180,7466792,"South America",41,801.046136937657,80.04172
"Bolivia",1995,2.2,1581687,549308,1032380,7622334,"South America",40,880.992686367672,76.7701
"Bolivia",1996,2.2,1635755,570292,1065463,7779268,"South America",37,950.856386162623,72.67603
"Bolivia",1997,2.2,1644158,559330,1084828,7937453,"South America",39,998.515953217447,70.26401
"Bolivia",1998,2.2,1665323,556055,1109268,8096761,"South America",38,1049.49937364874,67.23566
"Bolivia",1999,2.2,1694005,557975,1136031,8257066,"South America",38,1003.39223063895,64.44066
"Bolivia",2000,2.2,1725970,561557,1164412,8418270,"South America",38,997.581748874387,61.449074
"Bolivia",2001,2.2,1756645,564319,1192326,8580244,"South America",33,948.870211337892,58.392292
"Bolivia",2002,2.2,1782027,563960,1218066,8742822,"South America",34,904.225799882294,55.718662
"Bolivia",2003,2.2,1797885,558001,1239883,8905820,"South America",32,907.537415801528,53.405716
"Bolivia",2004,2.3,1800901,544738,1256163,9069044,"South America",33,967.406458598204,50.97258
"Bolivia",2005,2.4000001,1737289,490049,1247240,9232301,"South America",40,1034.31180039586,49.113224
"Bolivia",2006,2.5999999,1670317,436948,1233369,9395449,"South America",45,1218.87407027713,47.68689
"Bolivia",2007,2.8,1609085,390728,1218357,9558438,"South America",47,1372.62836843372,46.392044
"Bolivia",2008,2.9000001,1562181,355381,1206800,9721457,"South America",50,1715.2083925524,45.373627
"Bolivia",2009,3,1569468,351060,1218408,9884790,"South America",51,1754.20946375615,44.61391
"Bolivia",2010,3.0999999,1589945,353311,1236634,10048597,"South America",51,1955.46018156049,44.089447
"Bolivia",2011,3.0999999,1620867,360349,1260519,10212951,"South America",50,2346.33784403698,43.818428
"Bolivia",2012,3.0999999,1660006,371434,1288572,10377677,"South America",51,2609.880562178,43.55802
"Bosnia and Herzegovina",1994,21.299999,1061296,429128,632169,3936527,"Europe",5,319.012792020937,172.66527
"Bosnia and Herzegovina",1995,21.200001,1019873,415144,604728,3829049,"Europe",6,487.476904509881,171.23744
"Bosnia and Herzegovina",1996,21.4,1017063,414510,602553,3764419,"Europe",5,740.099686468862,166.53114
"Bosnia and Herzegovina",1997,21.799999,1036609,421060,615549,3736070,"Europe",5,982.801849065598,160.75839
"Bosnia and Herzegovina",1998,22,1067337,431404,635933,3734338,"Europe",4,1102.39068809628,150.46709
"Bosnia and Herzegovina",1999,22.200001,1096090,440603,655487,3743353,"Europe",3,1251.74759512886,147.6604
"Bosnia and Herzegovina",2000,22.299999,1112576,444757,667820,3751176,"Europe",3,1484.17605553887,148.68846
"Bosnia and Herzegovina",2001,22.4,1114690,443049,671641,3755514,"Europe",4,1544.60207508357,151.56291
"Bosnia and Herzegovina",2002,22.5,1106823,437398,669425,3759389,"Europe",5,1789.85769066943,154.13232
"Bosnia and Herzegovina",2003,22.700001,1085445,425041,660405,3762179,"Europe",5,2258.94645158877,154.45587
"Bosnia and Herzegovina",2004,22.799999,1068720,416909,651811,3764194,"Europe",5,2698.46717999989,152.14424
"Bosnia and Herzegovina",2005,22.9,1054282,410457,643825,3765332,"Europe",5,2980.60126845084,156.81804
"Bosnia and Herzegovina",2006,23.1,1041958,405161,636796,3765422,"Europe",5,3416.51237566203,152.4931
"Bosnia and Herzegovina",2007,23.200001,1031005,400442,630563,3762791,"Europe",5,4193.36801082253,158.86876
"Bosnia and Herzegovina",2008,23.4,1021647,396139,625509,3754261,"Europe",4,5090.9458340499,150.23706
"Bosnia and Herzegovina",2009,23.5,1013015,392267,620748,3735945,"Europe",4,4714.69374593021,149.82092
"Bosnia and Herzegovina",2010,23.5,1005869,388932,616938,3705478,"Europe",5,4635.5101947972,148.07043
"Bosnia and Herzegovina",2011,23.5,1001131,386544,614587,3661173,"Europe",5,5092.5547231941,148.50595
"Bosnia and Herzegovina",2012,23.4,1000678,385848,614830,3604972,"Europe",4,4777.06691374907,146.49565
"Botswana",1990,25.299999,108491,20705,87786,1286756,"Africa",105,2945.83203953801,169.26653
"Botswana",1991,24.6,111779,21383,90396,1326321,"Africa",105,2972.72895276223,172.61258
"Botswana",1992,24.200001,115400,22106,93294,1363541,"Africa",104,3040.98939623392,177.86594
"Botswana",1993,23.799999,119244,22838,96406,1399110,"Africa",104,2973.38040121706,183.70226
"Botswana",1994,23.5,123288,23604,99684,1434061,"Africa",104,2970.11842524935,191.75502
"Botswana",1995,23.200001,127249,24344,102905,1469173,"Africa",104,3219.91424224552,200.19696
"Botswana",1996,22.9,131228,25031,106197,1504724,"Africa",104,3221.68905579312,207.1015
"Botswana",1997,22.5,135046,25696,109350,1540424,"Africa",105,3258.98242785922,211.84534
"Botswana",1998,22.1,138645,26329,112316,1575827,"Africa",105,3039.96494359519,215.51273
"Botswana",1999,21.6,141942,26922,115021,1610260,"Africa",106,3405.82105820082,216.94995
"Botswana",2000,21,145021,27502,117519,1643333,"Africa",104,3522.3108214571,218.71545
"Botswana",2001,20.4,148054,28070,119985,1674674,"Africa",102,3278.01607934706,218.4442
"Botswana",2002,19.799999,150967,28688,122279,1704637,"Africa",102,3190.62481146154,216.0784
"Botswana",2003,19.1,153882,29325,124558,1734387,"Africa",102,4330.97236855283,209.3865
"Botswana",2004,18.4,156791,29939,126852,1765533,"Africa",103,5073.52040802149,198.69453
"Botswana",2005,17.700001,159891,30610,129281,1799077,"Africa",103,5513.33106259322,186.63249
"Botswana",2006,17.1,163144,31429,131715,1835911,"Africa",102,5521.99060810445,177.72438
"Botswana",2007,16.5,166448,32378,134070,1875458,"Africa",101,5832.73705168476,166.00449
"Botswana",2008,15.9,169842,33401,136441,1915636,"Africa",103,5713.54393106428,159.61223
"Botswana",2009,15.6,172700,33953,138747,1953495,"Africa",102,5255.77653269313,154.13551
"Botswana",2010,15.2,175157,34308,140849,1987106,"Africa",102,6434.81248526822,150.42558
"Botswana",2011,14.9,177328,34520,142808,2015406,"Africa",102,7617.31004132551,146.44337
"Botswana",2012,14.6,179346,34621,144725,2039551,"Africa",102,7050.57347186681,141.88818
"Brazil",1990,34,17263531,6897072,10366459,149003225,"South America",86,2622.26288057098,179.83685
"Brazil",1991,34,17700770,7109430,10591341,151648007,"South America",86,2259.23989366801,172.33006
"Brazil",1992,34,18219195,7348192,10871002,154259382,"South America",84,2127.50718981169,169.29024
"Brazil",1993,33.799999,18651527,7561975,11089552,156849086,"South America",84,2348.09004733429,170.22383
"Brazil",1994,33.400002,18996374,7751078,11245295,159432717,"South America",83,3295.24492362344,165.71918
